icao_id,faa_id,name,lat,lon,elevation_m,state,country,market_group,has_metar,has_taf
KMYR,MYR,Myrtle Beach Intl,33.6769,-78.93248,7.0,SC,US,SC,True,True
KMYT,,Innovator,28.221,-89.615,23.0,MS,US,MS,True,False
KMYV,MYV,Marysville/Yuba Cnty,39.10204,-121.56883,18.0,CA,US,CA,True,False
KMYZ,MYZ,Marysville Muni,39.85442,-96.62789,388.0,KS,US,KS,True,False
KMZG,,Mustang Island,27.7269,-96.1911,24.0,TX,US,TX,True,False
KMZH,MZH,Moose Lake/Carlton C,46.41631,-92.80493,331.0,MN,US,MN,True,False
KMZJ,MZJ,Marana/Pinal Aprk,32.51473,-111.33464,574.0,AZ,US,AZ,True,False
KMZZ,MZZ,Marion Muni,40.48634,-85.68589,260.0,IN,US,IN,True,False
KN03,N03,Cortland/Cortland Cnty,42.59287,-76.2174,361.0,NY,US,NY,True,False
KN12,N12,Lakewood,40.066799,-74.177696,43.0,NJ,US,NJ,False,False
KN23,N23,Sidney,42.302600860596,-75.416000366211,1027.0,NY,US,NY,False,False
KN24,N24,Questa Muni,36.80030059814453,-105.5979995727539,7700.0,NM,US,NM,True,False
KN27,N27,Towanda,41.740002,-76.447098,730.0,PA,US,PA,False,False
KN38,N38,Wellsboro/Grand Canyon Rgnl,41.72868,-77.39581,576.0,PA,US,PA,True,False
KN40,N40,Pittstown,40.56629943847656,-74.97859954833984,560.0,NJ,US,NJ,False,False
KN60,,Garrison Muni,47.654,-101.436,582.0,ND,US,ND,True,False
KN66,N66,Oneonta,42.5247,-75.0644,1763.0,NY,US,NY,False,False
KN68,N68,Chambersbu,39.973099,-77.643303,697.0,PA,US,PA,False,False
KN79,N79,Shamokin/Northumberland Cnty,40.83712,-76.54603,269.0,PA,US,PA,True,False
KN81,N81,Hammonton,39.6675,-74.757698,65.0,NJ,US,NJ,False,False
KN91,,Cape May ,38.95,-74.88,2.0,NJ,US,NJ,False,False
KNAE,,"Astor, Bombing",29.14,-81.63,28.0,FL,US,FL,False,False
KNAK,,Annapolis/Naval Academy,38.99128,-76.48909,2.0,MD,US,MD,True,False
KNBC,NBC,Beaufort,32.477,-80.722,9.0,SC,US,SC,True,True
KNBE,,Dallas ,32.73,-96.97,150.0,TX,US,TX,True,False
KNBG,NBG,New Orleans ,29.837,-90.024,0.0,LA,US,LA,True,True
KNBJ,NBJ,Barin Fld,30.391,-87.633,15.0,AL,US,AL,False,False
KNBQ,,"Kings Bay, Nava",30.79,-81.56,8.0,GA,US,GA,False,False
KNBT,,Piney Island/Bomb Rng,35.022,-76.463,5.0,NC,US,NC,True,False
KNBU,,Glenview NAS,42.08,-87.82,199.0,IL,US,IL,False,False
KNCA,NCA,New River MCAS,34.70624,-77.44064,9.0,NC,US,NC,True,True
KNDN,,Piney Island,35.0,-76.45,14.0,NC,US,NC,False,False
KNDZ,NDZ,Milton/Whiting-S,30.69728,-87.02072,51.0,FL,US,FL,True,False
KNED,,"Winner, Wiley F",43.38,-99.83,619.0,SD,US,SD,False,False
KNEL,NEL,Lakehurst,40.037,-74.326,26.0,NJ,US,NJ,True,False
KNEN,NEN,Whitehouse Naval,30.349,-81.867,30.0,FL,US,FL,True,False
KNEW,NEW,New Orleans/Lakefront Arpt,30.04935,-90.02898,1.0,LA,US,LA,True,True
KNEX,,Charleston ,32.92,-79.98,9.0,SC,US,SC,False,False
KNFE,NFE,Fentress,36.701,-76.129,4.0,VA,US,VA,True,False
KNFG,NFG,Camp Pendleton,33.304,-117.355,21.0,CA,US,CA,True,True
KNFJ,NFJ,Milton/Choctaw,30.512,-86.954,34.0,FL,US,FL,False,False
KNFL,NFL,Fallon ,39.417,-118.705,1199.0,NV,US,NV,True,True
KNFW,NFW,Fort Worth/Carswell NAS,32.781,-97.436,188.0,TX,US,TX,True,True
KNGP,NGP,Corpus Christi/Truax Fld NAS,27.688,-97.292,5.0,TX,US,TX,True,True
KNGT,NGT,Berclair,28.615516,-97.616302,324.0,TX,US,TX,False,False
KNGU,NGU,Norfolk NAS,36.937,-76.281,3.0,VA,US,VA,True,True
KNGW,NGW,Corpus Christi/Cabaniss Fld,27.702,-97.442,8.0,TX,US,TX,False,False
KNGZ,,Alameda/Alameda NAS,37.78,-122.32,4.0,CA,US,CA,True,False
KNHK,NHK,Patuxent River NAS,38.284,-76.408,5.0,MD,US,MD,True,True
KNHZ,,Brunswick ,43.9,-69.93,23.0,ME,US,ME,False,True
KNID,NID,China Lake ,35.688,-117.69,682.0,CA,US,CA,True,True
KNIP,NIP,Jacksonville ,30.23464,-81.67463,3.0,FL,US,FL,True,True
KNIS,,"Cherry Point, M",34.88,-76.85,8.0,NC,US,NC,False,False
KNJK,NJK,El Centro,32.823,-115.668,-15.0,CA,US,CA,True,True
KNJM,NJM,Swansboro/Bogue Fld,34.694,-77.029,5.0,NC,US,NC,True,True
KNJW,NJW,Meridian Range B,32.792,-88.832,165.0,MS,US,MS,True,False
KNKT,NKT,Cherry Point MCAS,34.897,-76.881,8.0,NC,US,NC,True,True
KNKX,NKX,Miramar ,32.865,-117.137,138.0,CA,US,CA,True,True
KNLC,NLC,Lemoore ,36.30243,-119.93972,69.0,CA,US,CA,True,True
KNLT,,"Atlantic, Atlan",34.87,-76.33,4.0,NC,US,NC,False,False
KNMM,NMM,Meridian/MCCain,32.546,-88.543,94.0,MS,US,MS,True,True
KNMT,,McMullen Target Site,28.236,-98.724,86.0,TX,US,TX,True,False
KNNZ,,Point Sur,36.3,-121.88,34.0,CA,US,CA,False,False
KNOG,NOG,Orange Grove,27.895,-98.043,72.0,TX,US,TX,True,False
KNOW,NOW,Port Angeles,48.13943,-123.40334,3.0,WA,US,WA,True,False
KNOZ,,Yuma Aux Afld,32.55,-114.512,78.0,AZ,US,AZ,True,False
KNPA,NPA,Pensacola ,30.356,-87.323,6.0,FL,US,FL,True,True
KNQA,NQA,Millington Rgnl,35.36188,-89.86121,90.0,TN,US,TN,True,False
KNQI,NQI,Kingsville,27.507,-97.81,15.0,TX,US,TX,True,True
KNQX,NQX,Key West ,24.58008,-81.68293,2.0,FL,US,FL,True,True
KNRA,NRA,"Coupeville, Out",48.18,-122.63,61.0,WA,US,WA,False,False
KNRB,NRB,Mayport ,30.396,-81.423,4.0,FL,US,FL,True,True
KNRC,,Crows Landing N,37.4,-121.1,50.0,CA,US,CA,False,False
KNRN,NRN,Norton Muni,39.84966,-99.89147,726.0,KS,US,KS,True,False
KNRS,NRS,Imperial Beach,32.563,-117.11094,15.0,CA,US,CA,True,False
KNSE,NSE,Milton/Whiting N,30.728,-87.022,56.0,FL,US,FL,True,True
KNSI,NSI,San Nicholas Island Arpt,33.23375,-119.4559,161.0,CA,US,CA,True,False
KNTD,NTD,Pt Mugu ,34.124,-119.123,1.0,CA,US,CA,True,True
KNTK,,Tustin ,33.7,-117.83,17.0,CA,US,CA,False,False
KNTU,NTU,Oceana,36.8209,-76.0277,6.0,VA,US,VA,True,True
KNUC,NUC,San Clemente,33.022,-118.583,52.0,CA,US,CA,True,True
KNUI,NUI,St Inigoes/Webster Fld,38.152,-76.432,4.0,MD,US,MD,True,False
KNUQ,NUQ,Moffett Fed Airfld,37.4059,-122.04906,9.0,CA,US,CA,True,False
KNUW,NUW,Whidbey Island,48.355,-122.664,14.0,WA,US,WA,True,True
KNVD,NVD,Nevada Muni,37.85237,-94.30678,270.0,MO,US,MO,True,False
KNVT,,Corpus Christi/Waldr,27.631,-97.31,7.0,TX,US,TX,False,False
KNXF,,Camp Pendleton/Red B,33.287,-117.456,28.0,CA,US,CA,True,False
KNXP,NXP,Twentynine Palms/Self Arpt,34.29398,-116.1472,610.0,CA,US,CA,True,True
KNXX,,Willow Grove ,40.199,-75.148,102.0,PA,US,PA,False,False
KNY0,NY0,Johnstown/Fulton Cnty,42.99895,-74.32925,266.0,NY,US,NY,True,False
KNYC,,New York/Central Park,40.779,-73.9692,33.0,NY,US,NY,True,False
KNYG,NYG,Quantico ,38.503,-77.301,2.0,VA,US,VA,True,True
KNYL,NYL,Yuma ,32.66001,-114.60777,58.0,AZ,US,AZ,True,True
KNZC,,Cecil Field ,30.23,-81.88,25.0,FL,US,FL,True,False
KNZJ,,El Toro ,33.67,-117.73,117.0,CA,US,CA,False,False
KNZW,,South Weymouth,42.15,-70.93,49.0,MA,US,MA,True,False
KNZY,NZY,San Diego/North Island NAS,32.69217,-117.20983,4.0,CA,US,CA,True,True
KO02,O02,Beckwourth,39.818501,-120.352997,4900.0,CA,US,CA,False,False
KO05,O05,Chester/Rogers Fld,40.28649,-121.24269,1380.0,CA,US,CA,True,False
KO16,O16,Garbervill,40.08599853515625,-123.81400299072266,546.0,CA,US,CA,False,False
KO18,,Hanford,36.32,-119.62,74.0,CA,US,CA,False,False
KO22,O22,Columbia Arpt,38.03,-120.415,637.0,CA,US,CA,True,False
KO26,O26,Lone Pine Arpt,36.588299,-118.052002,3680.0,CA,US,CA,True,False
KO32,O32,Reedley Muni,36.66911,-119.45254,117.0,CA,US,CA,True,False
KO54,O54,Weaverville Arpt,40.74599,-122.92238,693.0,CA,US,CA,True,False
KO59,,Cedarville Arpt,41.554,-120.166,1409.0,CA,US,CA,True,False
KO61,O61,Cameron Pa,38.683998,-120.987999,1286.0,CA,US,CA,False,False
KO69,O69,Petaluma Muni,38.26006,-122.60701,26.0,CA,US,CA,True,False
KO85,O85,Redding,40.5749015808,-122.407997131,719.0,CA,US,CA,False,False
KO86,O86,Trinity Center Arpt,40.98449,-122.69349,729.0,CA,US,CA,True,False
KO87,,Shelter Cove,40.02,-124.07,21.0,CA,US,CA,True,False
KO88,O88,Rio Vista,38.19340133666992,-121.7040023803711,20.0,CA,US,CA,False,False
KO89,O89,Fall River,41.018798828125,-121.43299865722656,3323.0,CA,US,CA,False,False
KOAJ,OAJ,Jacksonville/Ellis Arpt,34.8251,-77.61887,26.0,NC,US,NC,True,True
KOAK,OAK,Oakland Intl,37.71779,-122.23299,3.0,CA,US,CA,True,True
KOAR,OAR,Marina Muni,36.68151,-121.75736,41.0,CA,US,CA,True,False
KOAX,,Omaha/NEXRAD,41.32,-96.367,349.0,NE,US,NE,False,False
KOBE,OBE,Okeechobee Cnty Arpt,27.26627,-80.84866,11.0,FL,US,FL,True,False
KOBI,OBI,Woodbine,39.2192,-74.7948,42.0,NJ,US,NJ,False,False
KOCF,OCF,Ocala Rgnl,29.16364,-82.221,24.0,FL,US,FL,True,False
KOCH,OCH,Nacogdoches Rgnl,31.58089,-94.70807,105.0,TX,US,TX,True,False
KOCQ,OCQ,Oconto/Blake Mem,44.87488,-87.90841,181.0,WI,US,WI,True,False
KOCW,OCW,Washington/Warren Arpt,35.57028,-77.05004,10.0,NC,US,NC,True,False
KODO,ODO,Odessa/Schlemeyer Fld,31.92498,-102.38741,912.0,TX,US,TX,True,False
KODX,ODX,Ord/Sharp Fld,41.62341,-98.94887,628.0,NE,US,NE,True,False
KOEA,,Vincennes-O'Nea,38.69,-87.55,9999.0,IN,US,IN,False,False
KOEB,OEB,Coldwater/Branch Cnty,41.93081,-85.05436,291.0,MI,US,MI,True,False
KOEL,OEL,Oakley Muni,39.11386,-100.81895,924.0,KS,US,KS,True,False
KOEO,OEO,Osceola/Simenstad Muni,45.31083,-92.6948,269.0,WI,US,WI,True,False
KOFF,OFF,Bellevue/Offutt AFB,41.122,-95.91,308.0,NE,US,NE,True,True
KOFK,OFK,Norfolk/Stefan Mem,41.97988,-97.43351,476.0,NE,US,NE,True,True
KOFP,OFP,Richmond/Hanover Cnty,37.70927,-77.43485,63.0,VA,US,VA,True,False
KOGA,OGA,Ogalla/Searle Fld,41.11639,-101.76787,991.0,NE,US,NE,True,False
KOGB,OGB,Orangeburg Muni,33.46374,-80.85345,59.0,SC,US,SC,True,True
KOGD,OGD,Ogden/Hinckley Arpt,41.19406,-112.01682,1356.0,UT,US,UT,True,True
KOGM,OGM,Ontonagon Cnty,46.845,-89.367,203.0,MI,US,MI,False,False
KOGS,OGS,Ogdensburg Intl,44.67996,-75.46415,88.0,NY,US,NY,True,False
KOHX,,Nashville/NEXRAD,36.247,-86.563,177.0,TN,US,TN,False,False
KOIC,OIC,Norwich/Eaton Arpt,42.56424,-75.52692,311.0,NY,US,NY,True,False
KOIN,OIN,Oberlin Muni,39.82981,-100.53771,810.0,KS,US,KS,True,False
KOJA,OJA,Weatherford/Stafford Arpt,35.54836,-98.67018,490.0,OK,US,OK,True,False
KOJC,OJC,Olathe/Johnson Cnty,38.84996,-94.73949,328.0,KS,US,KS,True,False
KOKB,OKB,Oceanside Muni,33.21946,-117.34961,7.0,CA,US,CA,True,False
KOKC,OKC,Oklahoma City/Will Rogers Intl,35.3843,-97.60033,391.0,OK,US,OK,True,True
KOKH,OKH,Oak Harbor,48.251499176,-122.674003601,193.0,WA,US,WA,False,False
KOKK,OKK,Kokomo Muni,40.5304,-86.05504,251.0,IN,US,IN,True,False
KOKM,OKM,Okmulgee Rgnl,35.67133,-95.95139,215.0,OK,US,OK,True,False
KOKS,OKS,Oshkosh/Garden Cnty,41.401,-102.355,1034.0,NE,US,NE,False,False
KOKV,OKV,Winchester Rgnl,39.14056,-78.13908,213.0,VA,US,VA,True,False
KOKX,,New York/NEXRAD,40.87,-72.874,30.0,NY,US,NY,False,False
KOKZ,OKZ,Sandersville/Kaolin Fld,32.96512,-82.8387,128.0,GA,US,GA,True,False
KOLD,OLD,Old Town/Dewitt Fld,44.954,-68.679,39.0,ME,US,ME,True,False
KOLE,OLE,Olean/Cattaraugus Cnty,42.2429,-78.37212,651.0,NY,US,NY,True,False
KOLF,OLF,Wolf Point/Clayton Arpt,48.09418,-105.57836,605.0,MT,US,MT,True,True
KOLG,OLG,Solon Springs Muni,46.31533,-91.81827,334.0,WI,US,WI,True,False
KOLM,OLM,Olympia Rgnl,46.97371,-122.90494,58.0,WA,US,WA,True,True
KOLS,OLS,Nogales Intl,31.42077,-110.84655,1194.0,AZ,US,AZ,True,True
KOLU,OLU,Columbus Muni,41.44718,-97.33914,438.0,NE,US,NE,True,False
KOLV,OLV,Olive Branch Arpt,34.98077,-89.78507,124.0,MS,US,MS,True,False
KOLY,OLY,Olney/Noble Arpt,38.72133,-88.17993,144.0,IL,US,IL,True,False
KOLZ,OLZ,Oelwein Muni,42.68314,-91.97599,328.0,IA,US,IA,True,False
KOMA,OMA,Omaha/Eppley Fld,41.31186,-95.90185,299.0,NE,US,NE,True,True
