corridor,segment,TOD,DOW,Month,TI_score,SI_multiplier,LI_multiplier,CTS_score,CTS_toggle_%
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Thursday,May,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Thursday,May,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Thursday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Friday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Friday,May,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Friday,May,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Friday,May,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Friday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Friday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Saturday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Saturday,May,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Saturday,May,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Saturday,May,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Saturday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Saturday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Sunday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Sunday,May,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Sunday,May,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Sunday,May,8,1.15,0.95,8.739999999999998,10.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Sunday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Sunday,May,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Monday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Monday,Nov,7,1.15,0.95,7.647499999999998,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Monday,Nov,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Monday,Nov,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Monday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Monday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Tuesday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Tuesday,Nov,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Tuesday,Nov,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Tuesday,Nov,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Tuesday,Nov,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Tuesday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Wednesday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Wednesday,Nov,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Wednesday,Nov,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Wednesday,Nov,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Wednesday,Nov,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Wednesday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Thursday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Thursday,Nov,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Thursday,Nov,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Thursday,Nov,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Thursday,Nov,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Thursday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Friday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Friday,Nov,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Friday,Nov,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Friday,Nov,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Friday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Friday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Saturday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Saturday,Nov,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Saturday,Nov,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Saturday,Nov,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Saturday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Saturday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Sunday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Sunday,Nov,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Sunday,Nov,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Sunday,Nov,8,1.15,0.95,8.739999999999998,10.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Sunday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Sunday,Nov,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Monday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Monday,Oct,7,1.15,0.95,7.647499999999998,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Monday,Oct,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Monday,Oct,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Monday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Monday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Tuesday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Tuesday,Oct,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Tuesday,Oct,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Tuesday,Oct,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Tuesday,Oct,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Tuesday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Wednesday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Wednesday,Oct,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Wednesday,Oct,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Wednesday,Oct,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Wednesday,Oct,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Wednesday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Thursday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Thursday,Oct,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Thursday,Oct,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Thursday,Oct,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Thursday,Oct,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Thursday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Friday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Friday,Oct,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Friday,Oct,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Friday,Oct,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Friday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Friday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Saturday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Saturday,Oct,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Saturday,Oct,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Saturday,Oct,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Saturday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Saturday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Sunday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Sunday,Oct,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Sunday,Oct,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Sunday,Oct,8,1.15,0.95,8.739999999999998,10.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Sunday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Sunday,Oct,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Monday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Monday,Sep,7,1.15,0.95,7.647499999999998,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Monday,Sep,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Monday,Sep,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Monday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Monday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Tuesday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Tuesday,Sep,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Tuesday,Sep,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Tuesday,Sep,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Tuesday,Sep,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Tuesday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Wednesday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Wednesday,Sep,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Wednesday,Sep,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Wednesday,Sep,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Wednesday,Sep,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Wednesday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Thursday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Thursday,Sep,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Thursday,Sep,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Thursday,Sep,5,1.15,0.95,5.4624999999999995,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Thursday,Sep,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Thursday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Friday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Friday,Sep,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Friday,Sep,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Friday,Sep,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Friday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Friday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Saturday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Saturday,Sep,4,1.15,0.95,4.369999999999999,5.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Saturday,Sep,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Saturday,Sep,2,1.15,0.95,2.1849999999999996,-5.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Saturday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Saturday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,00:00-06:59,Sunday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,07:00-08:59,Sunday,Sep,6,1.15,0.95,6.554999999999999,10.0
LA Basin->New York City,Super Midsize Jet,09:00-12:59,Sunday,Sep,10,1.15,0.95,10.924999999999999,15.0
LA Basin->New York City,Super Midsize Jet,13:00-15:59,Sunday,Sep,8,1.15,0.95,8.739999999999998,10.0
LA Basin->New York City,Super Midsize Jet,16:00-18:59,Sunday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
LA Basin->New York City,Super Midsize Jet,19:00-23:59,Sunday,Sep,1,1.15,0.95,1.0924999999999998,-10.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Monday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Monday,Apr,3,1.0,0.85,2.55,0.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Monday,Apr,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Monday,Apr,7,1.0,0.85,5.95,5.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Monday,Apr,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Monday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Tuesday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Tuesday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Tuesday,Apr,9,1.0,0.85,7.6499999999999995,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Tuesday,Apr,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Tuesday,Apr,6,1.0,0.85,5.1,5.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Tuesday,Apr,3,1.0,0.85,2.55,0.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Wednesday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Wednesday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Wednesday,Apr,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Wednesday,Apr,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Wednesday,Apr,6,1.0,0.85,5.1,5.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Wednesday,Apr,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Thursday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Thursday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Thursday,Apr,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Thursday,Apr,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Thursday,Apr,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Thursday,Apr,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Friday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Friday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Friday,Apr,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Friday,Apr,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Friday,Apr,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Friday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Saturday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Saturday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Saturday,Apr,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Saturday,Apr,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Saturday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Saturday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Sunday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Sunday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Sunday,Apr,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Sunday,Apr,7,1.0,0.85,5.95,5.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Sunday,Apr,5,1.0,0.85,4.25,5.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Sunday,Apr,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Monday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Monday,Aug,3,1.0,0.85,2.55,0.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Monday,Aug,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Monday,Aug,7,1.0,0.85,5.95,5.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Monday,Aug,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Monday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Tuesday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Tuesday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Tuesday,Aug,9,1.0,0.85,7.6499999999999995,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Tuesday,Aug,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Tuesday,Aug,6,1.0,0.85,5.1,5.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Tuesday,Aug,3,1.0,0.85,2.55,0.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Wednesday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Wednesday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Wednesday,Aug,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Wednesday,Aug,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Wednesday,Aug,6,1.0,0.85,5.1,5.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Wednesday,Aug,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Thursday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Thursday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Thursday,Aug,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Thursday,Aug,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Thursday,Aug,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Thursday,Aug,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Friday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Friday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Friday,Aug,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Friday,Aug,8,1.0,0.85,6.8,10.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Friday,Aug,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Friday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Saturday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Saturday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Saturday,Aug,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Saturday,Aug,4,1.0,0.85,3.4,0.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Saturday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,19:00-23:59,Saturday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,00:00-06:59,Sunday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,07:00-08:59,Sunday,Aug,1,1.0,0.85,0.85,-15.0
New York City->LA Basin,Super Midsize Jet,09:00-12:59,Sunday,Aug,10,1.0,0.85,8.5,10.0
New York City->LA Basin,Super Midsize Jet,13:00-15:59,Sunday,Aug,7,1.0,0.85,5.95,5.0
New York City->LA Basin,Super Midsize Jet,16:00-18:59,Sunday,Aug,5,1.0,0.85,4.25,5.0
