corridor,month,seasonality_index,cluster_label,slab,intensity
Bay Area -> Chicago,Mar,0.7,summer-peak,0.7x-1.0x,2
Bay Area -> Chicago,Apr,0.88,summer-peak,0.7x-1.0x,2
Bay Area -> Chicago,May,1.23,summer-peak,1.0x-1.3x,3
Bay Area -> Chicago,Jun,1.11,summer-peak,1.0x-1.3x,3
Bay Area -> Chicago,Jul,1.04,summer-peak,1.0x-1.3x,3
Bay Area -> Chicago,Aug,1.28,summer-peak,1.0x-1.3x,3
Bay Area -> Chicago,Sep,1.33,summer-peak,1.3x-1.6x,4
Bay Area -> Chicago,Oct,1.4,summer-peak,1.3x-1.6x,4
Bay Area -> Chicago,Nov,1.06,summer-peak,1.0x-1.3x,3
Bay Area -> Chicago,Dec,0.75,summer-peak,0.7x-1.0x,2
Bay Area -> Detroit,Jan,0.88,summer-peak,0.7x-1.0x,2
Bay Area -> Detroit,Feb,0.49,summer-peak,< 0.5x,0
Bay Area -> Detroit,Mar,0.66,summer-peak,0.5x-0.7x,1
Bay Area -> Detroit,Apr,0.9,summer-peak,0.7x-1.0x,2
Bay Area -> Detroit,May,1.22,summer-peak,1.0x-1.3x,3
Bay Area -> Detroit,Jun,1.32,summer-peak,1.3x-1.6x,4
Bay Area -> Detroit,Jul,1.34,summer-peak,1.3x-1.6x,4
Bay Area -> Detroit,Aug,1.27,summer-peak,1.0x-1.3x,3
Bay Area -> Detroit,Sep,1.15,summer-peak,1.0x-1.3x,3
Bay Area -> Detroit,Oct,1.03,summer-peak,1.0x-1.3x,3
Bay Area -> Detroit,Nov,1.03,summer-peak,1.0x-1.3x,3
Bay Area -> Detroit,Dec,0.71,summer-peak,0.7x-1.0x,2
Bay Area -> Minneapolis,Jan,0.77,summer-peak,0.7x-1.0x,2
Bay Area -> Minneapolis,Feb,0.44,summer-peak,< 0.5x,0
Bay Area -> Minneapolis,Mar,0.42,summer-peak,< 0.5x,0
Bay Area -> Minneapolis,Apr,0.95,summer-peak,0.7x-1.0x,2
Bay Area -> Minneapolis,May,1.27,summer-peak,1.0x-1.3x,3
Bay Area -> Minneapolis,Jun,1.17,summer-peak,1.0x-1.3x,3
Bay Area -> Minneapolis,Jul,1.35,summer-peak,1.3x-1.6x,4
Bay Area -> Minneapolis,Aug,1.43,summer-peak,1.3x-1.6x,4
Bay Area -> Minneapolis,Sep,1.07,summer-peak,1.0x-1.3x,3
Bay Area -> Minneapolis,Oct,1.03,summer-peak,1.0x-1.3x,3
Bay Area -> Minneapolis,Nov,1.13,summer-peak,1.0x-1.3x,3
Bay Area -> Minneapolis,Dec,0.95,summer-peak,0.7x-1.0x,2
Bay Area -> Pittsburgh,Jan,0.69,summer-peak,0.5x-0.7x,1
Bay Area -> Pittsburgh,Feb,0.47,summer-peak,< 0.5x,0
Bay Area -> Pittsburgh,Mar,1.09,summer-peak,1.0x-1.3x,3
Bay Area -> Pittsburgh,Apr,0.98,summer-peak,0.7x-1.0x,2
Bay Area -> Pittsburgh,May,1.02,summer-peak,1.0x-1.3x,3
Bay Area -> Pittsburgh,Jun,1.31,summer-peak,1.3x-1.6x,4
Bay Area -> Pittsburgh,Jul,1.09,summer-peak,1.0x-1.3x,3
Bay Area -> Pittsburgh,Aug,1.31,summer-peak,1.3x-1.6x,4
Bay Area -> Pittsburgh,Sep,1.16,summer-peak,1.0x-1.3x,3
Bay Area -> Pittsburgh,Oct,1.02,summer-peak,1.0x-1.3x,3
Bay Area -> Pittsburgh,Nov,1.27,summer-peak,1.0x-1.3x,3
Bay Area -> Pittsburgh,Dec,0.62,summer-peak,0.5x-0.7x,1
Boston -> Bay Area,Jan,0.62,summer-peak,0.5x-0.7x,1
Boston -> Bay Area,Feb,0.41,summer-peak,< 0.5x,0
Boston -> Bay Area,Mar,0.6,summer-peak,0.5x-0.7x,1
Boston -> Bay Area,Apr,0.77,summer-peak,0.7x-1.0x,2
Boston -> Bay Area,May,1.18,summer-peak,1.0x-1.3x,3
Boston -> Bay Area,Jun,1.05,summer-peak,1.0x-1.3x,3
Boston -> Bay Area,Jul,1.31,summer-peak,1.3x-1.6x,4
Boston -> Bay Area,Aug,1.58,summer-peak,1.3x-1.6x,4
Boston -> Bay Area,Sep,1.54,summer-peak,1.3x-1.6x,4
Boston -> Bay Area,Oct,1.5,summer-peak,1.3x-1.6x,4
Boston -> Bay Area,Nov,0.88,summer-peak,0.7x-1.0x,2
Boston -> Bay Area,Dec,0.56,summer-peak,0.5x-0.7x,1
Boston -> Dallas,Jan,0.48,summer-peak,< 0.5x,0
Boston -> Dallas,Feb,0.5,summer-peak,0.5x-0.7x,1
Boston -> Dallas,Mar,0.73,summer-peak,0.7x-1.0x,2
Boston -> Dallas,Apr,0.7,summer-peak,0.7x-1.0x,2
Boston -> Dallas,May,0.87,summer-peak,0.7x-1.0x,2
Boston -> Dallas,Jun,1.46,summer-peak,1.3x-1.6x,4
Boston -> Dallas,Jul,1.64,summer-peak,>= 1.6x,5
Boston -> Dallas,Aug,1.66,summer-peak,>= 1.6x,5
Boston -> Dallas,Sep,1.27,summer-peak,1.0x-1.3x,3
Boston -> Dallas,Oct,1.3,summer-peak,1.3x-1.6x,4
Boston -> Dallas,Nov,0.85,summer-peak,0.7x-1.0x,2
Boston -> Dallas,Dec,0.54,summer-peak,0.5x-0.7x,1
Boston -> Houston,Jan,0.46,summer-peak,< 0.5x,0
Boston -> Houston,Feb,0.44,summer-peak,< 0.5x,0
Boston -> Houston,Mar,0.42,summer-peak,< 0.5x,0
Boston -> Houston,Apr,0.77,summer-peak,0.7x-1.0x,2
Boston -> Houston,May,1.25,summer-peak,1.0x-1.3x,3
Boston -> Houston,Jun,1.23,summer-peak,1.0x-1.3x,3
Boston -> Houston,Jul,1.6,summer-peak,>= 1.6x,5
Boston -> Houston,Aug,1.73,summer-peak,>= 1.6x,5
Boston -> Houston,Sep,1.48,summer-peak,1.3x-1.6x,4
Boston -> Houston,Oct,1.4,summer-peak,1.3x-1.6x,4
Boston -> Houston,Nov,0.67,summer-peak,0.5x-0.7x,1
Boston -> Houston,Dec,0.56,summer-peak,0.5x-0.7x,1
Boston -> LA Basin,Jan,0.56,summer-peak,0.5x-0.7x,1
Boston -> LA Basin,Feb,0.67,summer-peak,0.5x-0.7x,1
Boston -> LA Basin,Mar,0.63,summer-peak,0.5x-0.7x,1
Boston -> LA Basin,Apr,0.81,summer-peak,0.7x-1.0x,2
Boston -> LA Basin,May,1.16,summer-peak,1.0x-1.3x,3
Boston -> LA Basin,Jun,0.85,summer-peak,0.7x-1.0x,2
Boston -> LA Basin,Jul,1.31,summer-peak,1.3x-1.6x,4
Boston -> LA Basin,Aug,1.62,summer-peak,>= 1.6x,5
Boston -> LA Basin,Sep,1.37,summer-peak,1.3x-1.6x,4
Boston -> LA Basin,Oct,1.34,summer-peak,1.3x-1.6x,4
Boston -> LA Basin,Nov,0.91,summer-peak,0.7x-1.0x,2
Boston -> LA Basin,Dec,0.76,summer-peak,0.7x-1.0x,2
Boston -> Minneapolis,Jan,0.41,summer-peak,< 0.5x,0
Boston -> Minneapolis,Feb,0.77,summer-peak,0.7x-1.0x,2
Boston -> Minneapolis,Mar,0.89,summer-peak,0.7x-1.0x,2
Boston -> Minneapolis,Apr,0.58,summer-peak,0.5x-0.7x,1
Boston -> Minneapolis,May,0.97,summer-peak,0.7x-1.0x,2
Boston -> Minneapolis,Jun,1.32,summer-peak,1.3x-1.6x,4
Boston -> Minneapolis,Jul,1.61,summer-peak,>= 1.6x,5
Boston -> Minneapolis,Aug,1.41,summer-peak,1.3x-1.6x,4
Boston -> Minneapolis,Sep,1.39,summer-peak,1.3x-1.6x,4
Boston -> Minneapolis,Oct,1.06,summer-peak,1.0x-1.3x,3
Boston -> Minneapolis,Nov,0.81,summer-peak,0.7x-1.0x,2
Boston -> Minneapolis,Dec,0.79,summer-peak,0.7x-1.0x,2
Boston -> Nashville,Jan,0.65,summer-peak,0.5x-0.7x,1
Boston -> Nashville,Feb,0.51,summer-peak,0.5x-0.7x,1
Boston -> Nashville,Mar,0.8,summer-peak,0.7x-1.0x,2
Boston -> Nashville,Apr,0.94,summer-peak,0.7x-1.0x,2
Boston -> Nashville,May,0.51,summer-peak,0.5x-0.7x,1
Boston -> Nashville,Jun,1.01,summer-peak,1.0x-1.3x,3
Boston -> Nashville,Jul,1.3,summer-peak,1.3x-1.6x,4
Boston -> Nashville,Aug,1.88,summer-peak,>= 1.6x,5
Boston -> Nashville,Sep,1.08,summer-peak,1.0x-1.3x,3
Boston -> Nashville,Oct,1.01,summer-peak,1.0x-1.3x,3
Boston -> Nashville,Nov,0.94,summer-peak,0.7x-1.0x,2
Boston -> Nashville,Dec,1.37,summer-peak,1.3x-1.6x,4
Boston -> San Antonio,Jan,0.41,summer-peak,< 0.5x,0
Boston -> San Antonio,Feb,0.5,summer-peak,0.5x-0.7x,1
Boston -> San Antonio,Mar,0.8,summer-peak,0.7x-1.0x,2
Boston -> San Antonio,Apr,1.15,summer-peak,1.0x-1.3x,3
Boston -> San Antonio,May,0.8,summer-peak,0.7x-1.0x,2
Boston -> San Antonio,Jun,1.0,summer-peak,1.0x-1.3x,3
Boston -> San Antonio,Jul,1.44,summer-peak,1.3x-1.6x,4
Boston -> San Antonio,Aug,1.12,summer-peak,1.0x-1.3x,3
Boston -> San Antonio,Sep,1.5,summer-peak,1.3x-1.6x,4
Boston -> San Antonio,Oct,1.8,summer-peak,>= 1.6x,5
Boston -> San Antonio,Nov,0.91,summer-peak,0.7x-1.0x,2
Boston -> San Antonio,Dec,0.56,summer-peak,0.5x-0.7x,1
Boston -> Seattle,Jan,0.48,summer-peak,< 0.5x,0
Boston -> Seattle,Feb,0.3,summer-peak,< 0.5x,0
Boston -> Seattle,Mar,0.89,summer-peak,0.7x-1.0x,2
Boston -> Seattle,Apr,0.52,summer-peak,0.5x-0.7x,1
Boston -> Seattle,May,1.23,summer-peak,1.0x-1.3x,3
Boston -> Seattle,Jun,1.08,summer-peak,1.0x-1.3x,3
Boston -> Seattle,Jul,1.86,summer-peak,>= 1.6x,5
Boston -> Seattle,Aug,1.78,summer-peak,>= 1.6x,5
Boston -> Seattle,Sep,1.56,summer-peak,1.3x-1.6x,4
Boston -> Seattle,Oct,1.04,summer-peak,1.0x-1.3x,3
Boston -> Seattle,Nov,0.63,summer-peak,0.5x-0.7x,1
Boston -> Seattle,Dec,0.63,summer-peak,0.5x-0.7x,1
Boston -> St. Louis,Jan,0.64,summer-peak,0.5x-0.7x,1
Boston -> St. Louis,Feb,0.55,summer-peak,0.5x-0.7x,1
Boston -> St. Louis,Mar,0.52,summer-peak,0.5x-0.7x,1
Boston -> St. Louis,Apr,0.43,summer-peak,< 0.5x,0
Boston -> St. Louis,May,0.77,summer-peak,0.7x-1.0x,2
Boston -> St. Louis,Jun,1.2,summer-peak,1.0x-1.3x,3
Boston -> St. Louis,Jul,1.6,summer-peak,>= 1.6x,5
Boston -> St. Louis,Aug,1.87,summer-peak,>= 1.6x,5
Boston -> St. Louis,Sep,1.26,summer-peak,1.0x-1.3x,3
Boston -> St. Louis,Oct,1.35,summer-peak,1.3x-1.6x,4
Boston -> St. Louis,Nov,0.92,summer-peak,0.7x-1.0x,2
Boston -> St. Louis,Dec,0.89,summer-peak,0.7x-1.0x,2
Charlotte -> Bay Area,Jan,0.48,summer-peak,< 0.5x,0
Charlotte -> Bay Area,Feb,0.55,summer-peak,0.5x-0.7x,1
Charlotte -> Bay Area,Mar,0.9,summer-peak,0.7x-1.0x,2
Charlotte -> Bay Area,Apr,0.93,summer-peak,0.7x-1.0x,2
Charlotte -> Bay Area,May,1.07,summer-peak,1.0x-1.3x,3
Charlotte -> Bay Area,Jun,1.48,summer-peak,1.3x-1.6x,4
Charlotte -> Bay Area,Jul,1.41,summer-peak,1.3x-1.6x,4
Charlotte -> Bay Area,Aug,1.17,summer-peak,1.0x-1.3x,3
Charlotte -> Bay Area,Sep,0.97,summer-peak,0.7x-1.0x,2
Charlotte -> Bay Area,Oct,1.66,summer-peak,>= 1.6x,5
Charlotte -> Bay Area,Nov,0.97,summer-peak,0.7x-1.0x,2
Charlotte -> Bay Area,Dec,0.41,summer-peak,< 0.5x,0
Charlotte -> Seattle,Jan,0.56,summer-peak,0.5x-0.7x,1
Charlotte -> Seattle,Feb,0.66,summer-peak,0.5x-0.7x,1
Charlotte -> Seattle,Mar,0.56,summer-peak,0.5x-0.7x,1
Charlotte -> Seattle,Apr,0.66,summer-peak,0.5x-0.7x,1
Charlotte -> Seattle,May,0.97,summer-peak,0.7x-1.0x,2
Charlotte -> Seattle,Jun,1.84,summer-peak,>= 1.6x,5
Charlotte -> Seattle,Jul,1.79,summer-peak,>= 1.6x,5
Charlotte -> Seattle,Aug,0.97,summer-peak,0.7x-1.0x,2
Charlotte -> Seattle,Sep,1.07,summer-peak,1.0x-1.3x,3
Charlotte -> Seattle,Oct,1.53,summer-peak,1.3x-1.6x,4
Charlotte -> Seattle,Nov,0.61,summer-peak,0.5x-0.7x,1
Charlotte -> Seattle,Dec,0.77,summer-peak,0.7x-1.0x,2
Chicago -> Bay Area,Jan,0.54,summer-peak,0.5x-0.7x,1
Chicago -> Bay Area,Feb,0.56,summer-peak,0.5x-0.7x,1
Chicago -> Bay Area,Mar,0.78,summer-peak,0.7x-1.0x,2
Chicago -> Bay Area,Apr,0.84,summer-peak,0.7x-1.0x,2
Chicago -> Bay Area,May,1.3,summer-peak,1.3x-1.6x,4
Chicago -> Bay Area,Jun,1.09,summer-peak,1.0x-1.3x,3
Chicago -> Bay Area,Jul,1.14,summer-peak,1.0x-1.3x,3
Chicago -> Bay Area,Aug,1.23,summer-peak,1.0x-1.3x,3
Chicago -> Bay Area,Sep,1.25,summer-peak,1.0x-1.3x,3
Chicago -> Bay Area,Oct,1.39,summer-peak,1.3x-1.6x,4
Chicago -> Bay Area,Nov,1.16,summer-peak,1.0x-1.3x,3
Chicago -> Bay Area,Dec,0.71,summer-peak,0.7x-1.0x,2
Chicago -> Seattle,Jan,0.57,summer-peak,0.5x-0.7x,1
Chicago -> Seattle,Feb,0.66,summer-peak,0.5x-0.7x,1
Chicago -> Seattle,Mar,0.8,summer-peak,0.7x-1.0x,2
Chicago -> Seattle,Apr,0.82,summer-peak,0.7x-1.0x,2
Chicago -> Seattle,May,1.17,summer-peak,1.0x-1.3x,3
Chicago -> Seattle,Jun,1.16,summer-peak,1.0x-1.3x,3
Chicago -> Seattle,Jul,1.33,summer-peak,1.3x-1.6x,4
Chicago -> Seattle,Aug,1.25,summer-peak,1.0x-1.3x,3
Chicago -> Seattle,Sep,1.35,summer-peak,1.3x-1.6x,4
Chicago -> Seattle,Oct,1.15,summer-peak,1.0x-1.3x,3
Chicago -> Seattle,Nov,1.05,summer-peak,1.0x-1.3x,3
Chicago -> Seattle,Dec,0.7,summer-peak,0.7x-1.0x,2
Dallas -> Boston,Jan,0.37,summer-peak,< 0.5x,0
Dallas -> Boston,Feb,0.53,summer-peak,0.5x-0.7x,1
Dallas -> Boston,Mar,0.6,summer-peak,0.5x-0.7x,1
Dallas -> Boston,Apr,0.66,summer-peak,0.5x-0.7x,1
Dallas -> Boston,May,0.97,summer-peak,0.7x-1.0x,2
Dallas -> Boston,Jun,1.8,summer-peak,>= 1.6x,5
Dallas -> Boston,Jul,1.79,summer-peak,>= 1.6x,5
Dallas -> Boston,Aug,1.28,summer-peak,1.0x-1.3x,3
Dallas -> Boston,Sep,1.29,summer-peak,1.0x-1.3x,3
Dallas -> Boston,Oct,1.21,summer-peak,1.0x-1.3x,3
Dallas -> Boston,Nov,0.9,summer-peak,0.7x-1.0x,2
Dallas -> Boston,Dec,0.6,summer-peak,0.5x-0.7x,1
Dallas -> DMV,Jan,0.05,summer-peak,< 0.5x,0
Dallas -> DMV,Feb,0.27,summer-peak,< 0.5x,0
Dallas -> DMV,Mar,0.27,summer-peak,< 0.5x,0
Dallas -> DMV,Apr,0.82,summer-peak,0.7x-1.0x,2
Dallas -> DMV,May,0.98,summer-peak,0.7x-1.0x,2
Dallas -> DMV,Jun,2.13,summer-peak,>= 1.6x,5
Dallas -> DMV,Jul,1.64,summer-peak,>= 1.6x,5
Dallas -> DMV,Aug,1.53,summer-peak,1.3x-1.6x,4
Dallas -> DMV,Sep,2.07,summer-peak,>= 1.6x,5
Dallas -> DMV,Oct,1.15,summer-peak,1.0x-1.3x,3
Dallas -> DMV,Nov,0.71,summer-peak,0.7x-1.0x,2
Dallas -> DMV,Dec,0.38,summer-peak,< 0.5x,0
Dallas -> North Florida,Jan,0.26,summer-peak,< 0.5x,0
Dallas -> North Florida,Feb,0.77,summer-peak,0.7x-1.0x,2
Dallas -> North Florida,Mar,0.26,summer-peak,< 0.5x,0
Dallas -> North Florida,Apr,1.02,summer-peak,1.0x-1.3x,3
Dallas -> North Florida,May,1.02,summer-peak,1.0x-1.3x,3
Dallas -> North Florida,Jun,2.04,summer-peak,>= 1.6x,5
Dallas -> North Florida,Jul,3.32,summer-peak,>= 1.6x,5
Dallas -> North Florida,Aug,1.53,summer-peak,1.3x-1.6x,4
Dallas -> North Florida,Sep,0.26,summer-peak,< 0.5x,0
Dallas -> North Florida,Oct,0.26,summer-peak,< 0.5x,0
Dallas -> North Florida,Nov,0.77,summer-peak,0.7x-1.0x,2
Dallas -> North Florida,Dec,0.51,summer-peak,0.5x-0.7x,1
Dallas -> Philadelphia,Jan,0.08,summer-peak,< 0.5x,0
Dallas -> Philadelphia,Feb,0.67,summer-peak,0.5x-0.7x,1
Dallas -> Philadelphia,Mar,0.75,summer-peak,0.7x-1.0x,2
Dallas -> Philadelphia,Apr,1.21,summer-peak,1.0x-1.3x,3
Dallas -> Philadelphia,May,0.92,summer-peak,0.7x-1.0x,2
Dallas -> Philadelphia,Jun,1.08,summer-peak,1.0x-1.3x,3
Dallas -> Philadelphia,Jul,1.0,summer-peak,1.0x-1.3x,3
Dallas -> Philadelphia,Aug,1.29,summer-peak,1.0x-1.3x,3
Dallas -> Philadelphia,Sep,1.5,summer-peak,1.3x-1.6x,4
Dallas -> Philadelphia,Oct,1.88,summer-peak,>= 1.6x,5
Dallas -> Philadelphia,Nov,0.88,summer-peak,0.7x-1.0x,2
Dallas -> Philadelphia,Dec,0.75,summer-peak,0.7x-1.0x,2
Dallas -> Pittsburgh,Jan,0.92,summer-peak,0.7x-1.0x,2
Dallas -> Pittsburgh,Feb,0.31,summer-peak,< 0.5x,0
Dallas -> Pittsburgh,Mar,0.31,summer-peak,< 0.5x,0
Dallas -> Pittsburgh,Apr,1.23,summer-peak,1.0x-1.3x,3
Dallas -> Pittsburgh,May,0.0,summer-peak,< 0.5x,0
Dallas -> Pittsburgh,Jun,1.54,summer-peak,1.3x-1.6x,4
Dallas -> Pittsburgh,Jul,1.54,summer-peak,1.3x-1.6x,4
Dallas -> Pittsburgh,Aug,1.85,summer-peak,>= 1.6x,5
Dallas -> Pittsburgh,Sep,1.54,summer-peak,1.3x-1.6x,4
Dallas -> Pittsburgh,Oct,0.62,summer-peak,0.5x-0.7x,1
Dallas -> Pittsburgh,Nov,1.54,summer-peak,1.3x-1.6x,4
Dallas -> Pittsburgh,Dec,0.62,summer-peak,0.5x-0.7x,1
Dallas -> South Florida,Jan,0.59,summer-peak,0.5x-0.7x,1
Dallas -> South Florida,Feb,0.56,summer-peak,0.5x-0.7x,1
Dallas -> South Florida,Mar,0.84,summer-peak,0.7x-1.0x,2
Dallas -> South Florida,Apr,0.94,summer-peak,0.7x-1.0x,2
Dallas -> South Florida,May,0.78,summer-peak,0.7x-1.0x,2
Dallas -> South Florida,Jun,1.31,summer-peak,1.3x-1.6x,4
Dallas -> South Florida,Jul,1.66,summer-peak,>= 1.6x,5
Dallas -> South Florida,Aug,1.28,summer-peak,1.0x-1.3x,3
Dallas -> South Florida,Sep,0.97,summer-peak,0.7x-1.0x,2
Dallas -> South Florida,Oct,1.0,summer-peak,1.0x-1.3x,3
Dallas -> South Florida,Nov,0.78,summer-peak,0.7x-1.0x,2
Dallas -> South Florida,Dec,1.28,summer-peak,1.0x-1.3x,3
Denver -> Dallas,Jan,0.17,summer-peak,< 0.5x,0
Denver -> Dallas,Feb,0.87,summer-peak,0.7x-1.0x,2
Denver -> Dallas,Mar,1.3,summer-peak,1.3x-1.6x,4
Denver -> Dallas,Apr,0.61,summer-peak,0.5x-0.7x,1
Denver -> Dallas,May,0.61,summer-peak,0.5x-0.7x,1
Denver -> Dallas,Jun,0.87,summer-peak,0.7x-1.0x,2
Denver -> Dallas,Jul,2.17,summer-peak,>= 1.6x,5
Denver -> Dallas,Aug,2.35,summer-peak,>= 1.6x,5
Denver -> Dallas,Sep,1.39,summer-peak,1.3x-1.6x,4
Denver -> Dallas,Oct,0.78,summer-peak,0.7x-1.0x,2
Denver -> Dallas,Nov,0.26,summer-peak,< 0.5x,0
Denver -> Dallas,Dec,0.61,summer-peak,0.5x-0.7x,1
Detroit -> Bay Area,Jan,0.75,summer-peak,0.7x-1.0x,2
Detroit -> Bay Area,Feb,0.48,summer-peak,< 0.5x,0
Detroit -> Bay Area,Mar,0.95,summer-peak,0.7x-1.0x,2
Detroit -> Bay Area,Apr,0.8,summer-peak,0.7x-1.0x,2
Detroit -> Bay Area,May,0.95,summer-peak,0.7x-1.0x,2
Detroit -> Bay Area,Jun,1.12,summer-peak,1.0x-1.3x,3
Detroit -> Bay Area,Jul,1.21,summer-peak,1.0x-1.3x,3
Detroit -> Bay Area,Aug,1.77,summer-peak,>= 1.6x,5
Detroit -> Bay Area,Sep,1.24,summer-peak,1.0x-1.3x,3
Detroit -> Bay Area,Oct,0.95,summer-peak,0.7x-1.0x,2
Detroit -> Bay Area,Nov,1.04,summer-peak,1.0x-1.3x,3
Detroit -> Bay Area,Dec,0.75,summer-peak,0.7x-1.0x,2
Detroit -> Seattle,Jan,0.67,summer-peak,0.5x-0.7x,1
Detroit -> Seattle,Feb,0.44,summer-peak,< 0.5x,0
Detroit -> Seattle,Mar,0.4,summer-peak,< 0.5x,0
Detroit -> Seattle,Apr,0.74,summer-peak,0.7x-1.0x,2
Detroit -> Seattle,May,1.04,summer-peak,1.0x-1.3x,3
Detroit -> Seattle,Jun,1.17,summer-peak,1.0x-1.3x,3
Detroit -> Seattle,Jul,1.44,summer-peak,1.3x-1.6x,4
Detroit -> Seattle,Aug,1.81,summer-peak,>= 1.6x,5
Detroit -> Seattle,Sep,1.37,summer-peak,1.3x-1.6x,4
Detroit -> Seattle,Oct,1.07,summer-peak,1.0x-1.3x,3
Detroit -> Seattle,Nov,0.91,summer-peak,0.7x-1.0x,2
Detroit -> Seattle,Dec,0.94,summer-peak,0.7x-1.0x,2
Houston -> Boston,Jan,0.39,summer-peak,< 0.5x,0
Houston -> Boston,Feb,0.5,summer-peak,0.5x-0.7x,1
Houston -> Boston,Mar,0.54,summer-peak,0.5x-0.7x,1
Houston -> Boston,Apr,0.72,summer-peak,0.7x-1.0x,2
Houston -> Boston,May,1.26,summer-peak,1.0x-1.3x,3
Houston -> Boston,Jun,1.76,summer-peak,>= 1.6x,5
Houston -> Boston,Jul,1.82,summer-peak,>= 1.6x,5
Houston -> Boston,Aug,1.63,summer-peak,>= 1.6x,5
Houston -> Boston,Sep,1.06,summer-peak,1.0x-1.3x,3
Houston -> Boston,Oct,1.04,summer-peak,1.0x-1.3x,3
Houston -> Boston,Nov,0.65,summer-peak,0.5x-0.7x,1
Houston -> Boston,Dec,0.63,summer-peak,0.5x-0.7x,1
Houston -> DMV,Jan,0.17,summer-peak,< 0.5x,0
Houston -> DMV,Feb,0.46,summer-peak,< 0.5x,0
Houston -> DMV,Mar,0.52,summer-peak,0.5x-0.7x,1
Houston -> DMV,Apr,0.92,summer-peak,0.7x-1.0x,2
Houston -> DMV,May,1.15,summer-peak,1.0x-1.3x,3
Houston -> DMV,Jun,1.9,summer-peak,>= 1.6x,5
Houston -> DMV,Jul,1.27,summer-peak,1.0x-1.3x,3
Houston -> DMV,Aug,1.27,summer-peak,1.0x-1.3x,3
Houston -> DMV,Sep,1.79,summer-peak,>= 1.6x,5
Houston -> DMV,Oct,1.04,summer-peak,1.0x-1.3x,3
Houston -> DMV,Nov,0.81,summer-peak,0.7x-1.0x,2
Houston -> DMV,Dec,0.69,summer-peak,0.5x-0.7x,1
Houston -> Detroit,Jan,0.22,summer-peak,< 0.5x,0
Houston -> Detroit,Feb,0.22,summer-peak,< 0.5x,0
Houston -> Detroit,Mar,0.0,summer-peak,< 0.5x,0
Houston -> Detroit,Apr,0.22,summer-peak,< 0.5x,0
Houston -> Detroit,May,0.22,summer-peak,< 0.5x,0
Houston -> Detroit,Jun,3.56,summer-peak,>= 1.6x,5
Houston -> Detroit,Jul,2.22,summer-peak,>= 1.6x,5
Houston -> Detroit,Aug,2.44,summer-peak,>= 1.6x,5
Houston -> Detroit,Sep,1.33,summer-peak,1.3x-1.6x,4
Houston -> Detroit,Oct,0.67,summer-peak,0.5x-0.7x,1
Houston -> Detroit,Nov,0.67,summer-peak,0.5x-0.7x,1
Houston -> Detroit,Dec,0.22,summer-peak,< 0.5x,0
Houston -> Minneapolis,Jan,0.0,summer-peak,< 0.5x,0
Houston -> Minneapolis,Feb,0.69,summer-peak,0.5x-0.7x,1
Houston -> Minneapolis,Mar,0.41,summer-peak,< 0.5x,0
Houston -> Minneapolis,Apr,1.38,summer-peak,1.3x-1.6x,4
Houston -> Minneapolis,May,0.83,summer-peak,0.7x-1.0x,2
Houston -> Minneapolis,Jun,0.97,summer-peak,0.7x-1.0x,2
Houston -> Minneapolis,Jul,0.55,summer-peak,0.5x-0.7x,1
Houston -> Minneapolis,Aug,1.52,summer-peak,1.3x-1.6x,4
Houston -> Minneapolis,Sep,1.66,summer-peak,>= 1.6x,5
Houston -> Minneapolis,Oct,2.07,summer-peak,>= 1.6x,5
Houston -> Minneapolis,Nov,0.97,summer-peak,0.7x-1.0x,2
Houston -> Minneapolis,Dec,0.97,summer-peak,0.7x-1.0x,2
LA Basin -> Boston,Jan,0.55,summer-peak,0.5x-0.7x,1
LA Basin -> Boston,Feb,0.85,summer-peak,0.7x-1.0x,2
LA Basin -> Boston,Mar,0.75,summer-peak,0.7x-1.0x,2
LA Basin -> Boston,Apr,1.07,summer-peak,1.0x-1.3x,3
LA Basin -> Boston,May,1.33,summer-peak,1.3x-1.6x,4
LA Basin -> Boston,Jun,1.25,summer-peak,1.0x-1.3x,3
LA Basin -> Boston,Jul,1.13,summer-peak,1.0x-1.3x,3
LA Basin -> Boston,Aug,1.25,summer-peak,1.0x-1.3x,3
LA Basin -> Boston,Sep,1.11,summer-peak,1.0x-1.3x,3
LA Basin -> Boston,Oct,1.05,summer-peak,1.0x-1.3x,3
LA Basin -> Boston,Nov,0.98,summer-peak,0.7x-1.0x,2
LA Basin -> Boston,Dec,0.69,summer-peak,0.5x-0.7x,1
LA Basin -> Dallas,Jan,0.55,summer-peak,0.5x-0.7x,1
LA Basin -> Dallas,Feb,0.48,summer-peak,< 0.5x,0
LA Basin -> Dallas,Mar,0.53,summer-peak,0.5x-0.7x,1
LA Basin -> Dallas,Apr,0.7,summer-peak,0.7x-1.0x,2
LA Basin -> Dallas,May,1.03,summer-peak,1.0x-1.3x,3
LA Basin -> Dallas,Jun,1.25,summer-peak,1.0x-1.3x,3
LA Basin -> Dallas,Jul,1.44,summer-peak,1.3x-1.6x,4
LA Basin -> Dallas,Aug,1.88,summer-peak,>= 1.6x,5
LA Basin -> Dallas,Sep,1.24,summer-peak,1.0x-1.3x,3
LA Basin -> Dallas,Oct,1.02,summer-peak,1.0x-1.3x,3
LA Basin -> Dallas,Nov,0.9,summer-peak,0.7x-1.0x,2
LA Basin -> Dallas,Dec,0.97,summer-peak,0.7x-1.0x,2
