AircraftType,corridor,month,density_pct,cluster_label,slab,intensity
Light Jet,Houston -> South Florida,Feb,9.48,winter-spring-peak,9%-12%,3
Light Jet,Houston -> South Florida,Mar,8.28,winter-spring-peak,6%-9%,2
Light Jet,Houston -> South Florida,Apr,10.0,winter-spring-peak,9%-12%,3
Light Jet,Houston -> South Florida,May,11.03,winter-spring-peak,9%-12%,3
Light Jet,Houston -> South Florida,Jun,5.34,winter-spring-peak,4%-6%,1
Light Jet,Houston -> South Florida,Jul,6.38,winter-spring-peak,6%-9%,2
Light Jet,Houston -> South Florida,Aug,5.86,winter-spring-peak,4%-6%,1
Light Jet,Houston -> South Florida,Sep,5.34,winter-spring-peak,4%-6%,1
Light Jet,Houston -> South Florida,Oct,7.24,winter-spring-peak,6%-9%,2
Light Jet,Houston -> South Florida,Nov,8.79,winter-spring-peak,6%-9%,2
Light Jet,Houston -> South Florida,Dec,9.48,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Atlanta,Jan,11.11,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Atlanta,Feb,4.44,winter-spring-peak,4%-6%,1
Light Jet,LA Basin -> Atlanta,Mar,4.44,winter-spring-peak,4%-6%,1
Light Jet,LA Basin -> Atlanta,Apr,15.56,winter-spring-peak,> 15%,5
Light Jet,LA Basin -> Atlanta,May,11.11,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Atlanta,Jun,2.22,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> Atlanta,Jul,0.0,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> Atlanta,Aug,2.22,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> Atlanta,Sep,15.56,winter-spring-peak,> 15%,5
Light Jet,LA Basin -> Atlanta,Oct,11.11,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Atlanta,Nov,15.56,winter-spring-peak,> 15%,5
Light Jet,LA Basin -> Atlanta,Dec,6.67,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> Bay Area,Jan,12.35,winter-spring-peak,12%-15%,4
Light Jet,LA Basin -> Bay Area,Feb,16.05,winter-spring-peak,> 15%,5
Light Jet,LA Basin -> Bay Area,Mar,19.75,winter-spring-peak,> 15%,5
Light Jet,LA Basin -> Bay Area,Apr,4.94,winter-spring-peak,4%-6%,1
Light Jet,LA Basin -> Bay Area,May,8.64,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> Bay Area,Jun,1.23,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> Bay Area,Jul,2.47,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> Bay Area,Aug,3.7,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> Bay Area,Sep,4.94,winter-spring-peak,4%-6%,1
Light Jet,LA Basin -> Bay Area,Oct,6.17,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> Bay Area,Nov,7.41,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> Bay Area,Dec,12.35,winter-spring-peak,12%-15%,4
Light Jet,LA Basin -> Houston,Jan,11.72,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Houston,Feb,10.46,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Houston,Mar,7.53,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> Houston,Apr,9.62,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Houston,May,10.04,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Houston,Jun,3.77,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> Houston,Jul,3.35,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> Houston,Aug,2.93,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> Houston,Sep,7.95,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> Houston,Oct,10.46,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Houston,Nov,9.21,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> Houston,Dec,12.97,winter-spring-peak,12%-15%,4
Light Jet,LA Basin -> North Florida,Jan,24.0,winter-spring-peak,> 15%,5
Light Jet,LA Basin -> North Florida,Feb,32.0,winter-spring-peak,> 15%,5
Light Jet,LA Basin -> North Florida,Mar,8.0,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> North Florida,Apr,4.0,winter-spring-peak,4%-6%,1
Light Jet,LA Basin -> North Florida,May,4.0,winter-spring-peak,4%-6%,1
Light Jet,LA Basin -> North Florida,Jun,0.0,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> North Florida,Jul,4.0,winter-spring-peak,4%-6%,1
Light Jet,LA Basin -> North Florida,Aug,0.0,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> North Florida,Sep,4.0,winter-spring-peak,4%-6%,1
Light Jet,LA Basin -> North Florida,Oct,0.0,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> North Florida,Nov,12.0,winter-spring-peak,12%-15%,4
Light Jet,LA Basin -> North Florida,Dec,8.0,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> South Florida,Jan,11.11,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> South Florida,Feb,7.41,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> South Florida,Mar,11.11,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> South Florida,Apr,25.93,winter-spring-peak,> 15%,5
Light Jet,LA Basin -> South Florida,May,11.11,winter-spring-peak,9%-12%,3
Light Jet,LA Basin -> South Florida,Jun,0.0,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> South Florida,Jul,7.41,winter-spring-peak,6%-9%,2
Light Jet,LA Basin -> South Florida,Aug,3.7,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> South Florida,Sep,3.7,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> South Florida,Oct,3.7,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> South Florida,Nov,3.7,winter-spring-peak,< 4%,0
Light Jet,LA Basin -> South Florida,Dec,11.11,winter-spring-peak,9%-12%,3
Light Jet,Minneapolis -> Phoenix Valley,Jan,10.68,winter-spring-peak,9%-12%,3
Light Jet,Minneapolis -> Phoenix Valley,Feb,9.83,winter-spring-peak,9%-12%,3
Light Jet,Minneapolis -> Phoenix Valley,Mar,10.26,winter-spring-peak,9%-12%,3
Light Jet,Minneapolis -> Phoenix Valley,Apr,5.98,winter-spring-peak,4%-6%,1
Light Jet,Minneapolis -> Phoenix Valley,May,5.98,winter-spring-peak,4%-6%,1
Light Jet,Minneapolis -> Phoenix Valley,Jun,5.56,winter-spring-peak,4%-6%,1
Light Jet,Minneapolis -> Phoenix Valley,Jul,4.27,winter-spring-peak,4%-6%,1
Light Jet,Minneapolis -> Phoenix Valley,Aug,2.56,winter-spring-peak,< 4%,0
Light Jet,Minneapolis -> Phoenix Valley,Sep,8.97,winter-spring-peak,6%-9%,2
Light Jet,Minneapolis -> Phoenix Valley,Oct,13.25,winter-spring-peak,12%-15%,4
Light Jet,Minneapolis -> Phoenix Valley,Nov,9.83,winter-spring-peak,9%-12%,3
Light Jet,Minneapolis -> Phoenix Valley,Dec,12.82,winter-spring-peak,12%-15%,4
Light Jet,Minneapolis -> South Florida,Jan,12.55,winter-spring-peak,12%-15%,4
Light Jet,Minneapolis -> South Florida,Feb,11.81,winter-spring-peak,9%-12%,3
Light Jet,Minneapolis -> South Florida,Mar,12.55,winter-spring-peak,12%-15%,4
Light Jet,Minneapolis -> South Florida,Apr,8.49,winter-spring-peak,6%-9%,2
Light Jet,Minneapolis -> South Florida,May,6.27,winter-spring-peak,6%-9%,2
Light Jet,Minneapolis -> South Florida,Jun,4.8,winter-spring-peak,4%-6%,1
Light Jet,Minneapolis -> South Florida,Jul,4.06,winter-spring-peak,4%-6%,1
Light Jet,Minneapolis -> South Florida,Aug,4.8,winter-spring-peak,4%-6%,1
Light Jet,Minneapolis -> South Florida,Sep,4.8,winter-spring-peak,4%-6%,1
Light Jet,Minneapolis -> South Florida,Oct,10.7,winter-spring-peak,9%-12%,3
Light Jet,Minneapolis -> South Florida,Nov,11.44,winter-spring-peak,9%-12%,3
Light Jet,Minneapolis -> South Florida,Dec,7.75,winter-spring-peak,6%-9%,2
Light Jet,Nashville -> Atlanta,Jan,4.76,winter-spring-peak,4%-6%,1
Light Jet,Nashville -> Atlanta,Feb,14.29,winter-spring-peak,12%-15%,4
Light Jet,Nashville -> Atlanta,Mar,9.52,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> Atlanta,Apr,14.29,winter-spring-peak,12%-15%,4
Light Jet,Nashville -> Atlanta,May,14.29,winter-spring-peak,12%-15%,4
Light Jet,Nashville -> Atlanta,Jun,0.0,winter-spring-peak,< 4%,0
Light Jet,Nashville -> Atlanta,Jul,0.0,winter-spring-peak,< 4%,0
Light Jet,Nashville -> Atlanta,Aug,4.76,winter-spring-peak,4%-6%,1
Light Jet,Nashville -> Atlanta,Sep,9.52,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> Atlanta,Oct,14.29,winter-spring-peak,12%-15%,4
Light Jet,Nashville -> Atlanta,Nov,9.52,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> Atlanta,Dec,4.76,winter-spring-peak,4%-6%,1
Light Jet,Nashville -> South Florida,Jan,11.01,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> South Florida,Feb,10.12,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> South Florida,Mar,11.01,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> South Florida,Apr,9.97,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> South Florida,May,9.38,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> South Florida,Jun,5.06,winter-spring-peak,4%-6%,1
Light Jet,Nashville -> South Florida,Jul,4.02,winter-spring-peak,4%-6%,1
Light Jet,Nashville -> South Florida,Aug,5.36,winter-spring-peak,4%-6%,1
Light Jet,Nashville -> South Florida,Sep,4.61,winter-spring-peak,4%-6%,1
Light Jet,Nashville -> South Florida,Oct,7.59,winter-spring-peak,6%-9%,2
Light Jet,Nashville -> South Florida,Nov,9.97,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> South Florida,Dec,11.9,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> St. Louis,Jan,3.7,winter-spring-peak,< 4%,0
Light Jet,Nashville -> St. Louis,Feb,11.11,winter-spring-peak,9%-12%,3
Light Jet,Nashville -> St. Louis,Mar,18.52,winter-spring-peak,> 15%,5
Light Jet,Nashville -> St. Louis,Apr,14.81,winter-spring-peak,12%-15%,4
Light Jet,Nashville -> St. Louis,May,14.81,winter-spring-peak,12%-15%,4
Light Jet,Nashville -> St. Louis,Jun,3.7,winter-spring-peak,< 4%,0
Light Jet,Nashville -> St. Louis,Jul,0.0,winter-spring-peak,< 4%,0
Light Jet,Nashville -> St. Louis,Aug,3.7,winter-spring-peak,< 4%,0
Light Jet,Nashville -> St. Louis,Sep,0.0,winter-spring-peak,< 4%,0
Light Jet,Nashville -> St. Louis,Oct,0.0,winter-spring-peak,< 4%,0
Light Jet,Nashville -> St. Louis,Nov,25.93,winter-spring-peak,> 15%,5
Light Jet,Nashville -> St. Louis,Dec,3.7,winter-spring-peak,< 4%,0
Light Jet,New York City -> Pittsburgh,Jan,10.0,winter-spring-peak,9%-12%,3
Light Jet,New York City -> Pittsburgh,Feb,16.0,winter-spring-peak,> 15%,5
Light Jet,New York City -> Pittsburgh,Mar,8.0,winter-spring-peak,6%-9%,2
Light Jet,New York City -> Pittsburgh,Apr,4.0,winter-spring-peak,4%-6%,1
Light Jet,New York City -> Pittsburgh,May,8.0,winter-spring-peak,6%-9%,2
Light Jet,New York City -> Pittsburgh,Jun,6.0,winter-spring-peak,6%-9%,2
Light Jet,New York City -> Pittsburgh,Jul,10.0,winter-spring-peak,9%-12%,3
Light Jet,New York City -> Pittsburgh,Aug,6.0,winter-spring-peak,6%-9%,2
Light Jet,New York City -> Pittsburgh,Sep,2.0,winter-spring-peak,< 4%,0
Light Jet,New York City -> Pittsburgh,Oct,14.0,winter-spring-peak,12%-15%,4
Light Jet,New York City -> Pittsburgh,Nov,6.0,winter-spring-peak,6%-9%,2
Light Jet,New York City -> Pittsburgh,Dec,10.0,winter-spring-peak,9%-12%,3
Light Jet,New York City -> South Florida,Jan,10.44,winter-spring-peak,9%-12%,3
Light Jet,New York City -> South Florida,Feb,9.79,winter-spring-peak,9%-12%,3
Light Jet,New York City -> South Florida,Mar,11.63,winter-spring-peak,9%-12%,3
Light Jet,New York City -> South Florida,Apr,9.46,winter-spring-peak,9%-12%,3
Light Jet,New York City -> South Florida,May,7.84,winter-spring-peak,6%-9%,2
Light Jet,New York City -> South Florida,Jun,5.52,winter-spring-peak,4%-6%,1
Light Jet,New York City -> South Florida,Jul,2.97,winter-spring-peak,< 4%,0
Light Jet,New York City -> South Florida,Aug,4.06,winter-spring-peak,4%-6%,1
Light Jet,New York City -> South Florida,Sep,4.54,winter-spring-peak,4%-6%,1
Light Jet,New York City -> South Florida,Oct,9.25,winter-spring-peak,9%-12%,3
Light Jet,New York City -> South Florida,Nov,11.25,winter-spring-peak,9%-12%,3
Light Jet,New York City -> South Florida,Dec,13.25,winter-spring-peak,12%-15%,4
Light Jet,North Florida -> Atlanta,Jan,18.0,winter-spring-peak,> 15%,5
Light Jet,North Florida -> Atlanta,Feb,4.0,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> Atlanta,Mar,16.0,winter-spring-peak,> 15%,5
Light Jet,North Florida -> Atlanta,Apr,2.0,winter-spring-peak,< 4%,0
Light Jet,North Florida -> Atlanta,May,20.0,winter-spring-peak,> 15%,5
Light Jet,North Florida -> Atlanta,Jun,4.0,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> Atlanta,Jul,6.0,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Atlanta,Aug,4.0,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> Atlanta,Sep,6.0,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Atlanta,Oct,4.0,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> Atlanta,Nov,6.0,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Atlanta,Dec,10.0,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Charlotte,Jan,3.17,winter-spring-peak,< 4%,0
Light Jet,North Florida -> Charlotte,Feb,9.52,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Charlotte,Mar,11.11,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Charlotte,Apr,11.11,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Charlotte,May,9.52,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Charlotte,Jun,6.35,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Charlotte,Jul,12.7,winter-spring-peak,12%-15%,4
Light Jet,North Florida -> Charlotte,Aug,3.17,winter-spring-peak,< 4%,0
Light Jet,North Florida -> Charlotte,Sep,1.59,winter-spring-peak,< 4%,0
Light Jet,North Florida -> Charlotte,Oct,6.35,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Charlotte,Nov,9.52,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Charlotte,Dec,15.87,winter-spring-peak,> 15%,5
Light Jet,North Florida -> DMV,Jan,7.62,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> DMV,Feb,9.15,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> DMV,Mar,11.59,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> DMV,Apr,10.37,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> DMV,May,7.93,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> DMV,Jun,7.93,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> DMV,Jul,3.35,winter-spring-peak,< 4%,0
Light Jet,North Florida -> DMV,Aug,4.88,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> DMV,Sep,7.62,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> DMV,Oct,10.98,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> DMV,Nov,9.45,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> DMV,Dec,9.15,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Houston,Jan,10.76,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Houston,Feb,11.02,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Houston,Mar,12.6,winter-spring-peak,12%-15%,4
Light Jet,North Florida -> Houston,Apr,7.87,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Houston,May,10.24,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Houston,Jun,3.67,winter-spring-peak,< 4%,0
Light Jet,North Florida -> Houston,Jul,4.2,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> Houston,Aug,3.15,winter-spring-peak,< 4%,0
Light Jet,North Florida -> Houston,Sep,4.2,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> Houston,Oct,9.97,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Houston,Nov,12.07,winter-spring-peak,12%-15%,4
Light Jet,North Florida -> Houston,Dec,10.24,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Nashville,Jan,9.76,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Nashville,Feb,7.07,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Nashville,Mar,10.44,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Nashville,Apr,7.07,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Nashville,May,11.78,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Nashville,Jun,6.06,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Nashville,Jul,4.38,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> Nashville,Aug,5.39,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> Nashville,Sep,6.73,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> Nashville,Oct,11.78,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Nashville,Nov,10.77,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> Nashville,Dec,8.75,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> San Antonio,Jan,12.9,winter-spring-peak,12%-15%,4
Light Jet,North Florida -> San Antonio,Feb,8.29,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> San Antonio,Mar,9.68,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> San Antonio,Apr,15.21,winter-spring-peak,> 15%,5
Light Jet,North Florida -> San Antonio,May,6.45,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> San Antonio,Jun,5.53,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> San Antonio,Jul,4.61,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> San Antonio,Aug,4.15,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> San Antonio,Sep,5.53,winter-spring-peak,4%-6%,1
Light Jet,North Florida -> San Antonio,Oct,11.52,winter-spring-peak,9%-12%,3
Light Jet,North Florida -> San Antonio,Nov,6.45,winter-spring-peak,6%-9%,2
Light Jet,North Florida -> San Antonio,Dec,9.68,winter-spring-peak,9%-12%,3
Light Jet,Philadelphia -> Charlotte,Jan,7.45,winter-spring-peak,6%-9%,2
Light Jet,Philadelphia -> Charlotte,Feb,3.19,winter-spring-peak,< 4%,0
Light Jet,Philadelphia -> Charlotte,Mar,8.51,winter-spring-peak,6%-9%,2
Light Jet,Philadelphia -> Charlotte,Apr,8.51,winter-spring-peak,6%-9%,2
Light Jet,Philadelphia -> Charlotte,May,11.7,winter-spring-peak,9%-12%,3
Light Jet,Philadelphia -> Charlotte,Jun,5.32,winter-spring-peak,4%-6%,1
Light Jet,Philadelphia -> Charlotte,Jul,7.45,winter-spring-peak,6%-9%,2
Light Jet,Philadelphia -> Charlotte,Aug,2.13,winter-spring-peak,< 4%,0
Light Jet,Philadelphia -> Charlotte,Sep,8.51,winter-spring-peak,6%-9%,2
Light Jet,Philadelphia -> Charlotte,Oct,8.51,winter-spring-peak,6%-9%,2
Light Jet,Philadelphia -> Charlotte,Nov,15.96,winter-spring-peak,> 15%,5
Light Jet,Philadelphia -> Charlotte,Dec,12.77,winter-spring-peak,12%-15%,4
Light Jet,Philadelphia -> South Florida,Jan,11.19,winter-spring-peak,9%-12%,3
Light Jet,Philadelphia -> South Florida,Feb,11.19,winter-spring-peak,9%-12%,3
Light Jet,Philadelphia -> South Florida,Mar,8.3,winter-spring-peak,6%-9%,2
Light Jet,Philadelphia -> South Florida,Apr,9.57,winter-spring-peak,9%-12%,3
Light Jet,Philadelphia -> South Florida,May,6.68,winter-spring-peak,6%-9%,2
Light Jet,Philadelphia -> South Florida,Jun,4.15,winter-spring-peak,4%-6%,1
Light Jet,Philadelphia -> South Florida,Jul,4.15,winter-spring-peak,4%-6%,1
Light Jet,Philadelphia -> South Florida,Aug,3.97,winter-spring-peak,< 4%,0
Light Jet,Philadelphia -> South Florida,Sep,5.78,winter-spring-peak,4%-6%,1
Light Jet,Philadelphia -> South Florida,Oct,8.66,winter-spring-peak,6%-9%,2
Light Jet,Philadelphia -> South Florida,Nov,13.0,winter-spring-peak,12%-15%,4
Light Jet,Philadelphia -> South Florida,Dec,13.36,winter-spring-peak,12%-15%,4
Light Jet,Phoenix Valley -> Atlanta,Jan,8.16,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Atlanta,Feb,10.2,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Atlanta,Mar,14.29,winter-spring-peak,12%-15%,4
Light Jet,Phoenix Valley -> Atlanta,Apr,14.29,winter-spring-peak,12%-15%,4
Light Jet,Phoenix Valley -> Atlanta,May,6.12,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Atlanta,Jun,6.12,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Atlanta,Jul,8.16,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Atlanta,Aug,2.04,winter-spring-peak,< 4%,0
Light Jet,Phoenix Valley -> Atlanta,Sep,6.12,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Atlanta,Oct,8.16,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Atlanta,Nov,2.04,winter-spring-peak,< 4%,0
Light Jet,Phoenix Valley -> Atlanta,Dec,14.29,winter-spring-peak,12%-15%,4
Light Jet,Phoenix Valley -> Bay Area,Jan,8.69,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Bay Area,Feb,10.1,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Bay Area,Mar,10.1,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Bay Area,Apr,9.09,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Bay Area,May,9.29,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Bay Area,Jun,6.06,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Bay Area,Jul,4.85,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Bay Area,Aug,5.86,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Bay Area,Sep,7.88,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Bay Area,Oct,9.09,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Bay Area,Nov,10.1,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Bay Area,Dec,8.89,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Dallas,Jan,7.56,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Dallas,Feb,10.08,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Dallas,Mar,10.33,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Dallas,Apr,7.81,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Dallas,May,7.81,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Dallas,Jun,5.79,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Dallas,Jul,5.04,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Dallas,Aug,6.3,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Dallas,Sep,7.05,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Dallas,Oct,10.08,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Dallas,Nov,10.83,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Dallas,Dec,11.34,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Denver,Jan,13.41,winter-spring-peak,12%-15%,4
Light Jet,Phoenix Valley -> Denver,Feb,13.97,winter-spring-peak,12%-15%,4
Light Jet,Phoenix Valley -> Denver,Mar,11.17,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Denver,Apr,5.87,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Denver,May,7.82,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Denver,Jun,7.26,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Denver,Jul,5.03,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Denver,Aug,6.98,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Denver,Sep,5.87,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Denver,Oct,6.15,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Denver,Nov,4.75,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Denver,Dec,11.73,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Detroit,Jan,10.71,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Detroit,Feb,7.14,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Detroit,Mar,7.14,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Detroit,Apr,14.29,winter-spring-peak,12%-15%,4
Light Jet,Phoenix Valley -> Detroit,May,10.71,winter-spring-peak,9%-12%,3
Light Jet,Phoenix Valley -> Detroit,Jun,7.14,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Detroit,Jul,3.57,winter-spring-peak,< 4%,0
Light Jet,Phoenix Valley -> Detroit,Aug,5.36,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Detroit,Sep,5.36,winter-spring-peak,4%-6%,1
Light Jet,Phoenix Valley -> Detroit,Oct,3.57,winter-spring-peak,< 4%,0
Light Jet,Phoenix Valley -> Detroit,Nov,12.5,winter-spring-peak,12%-15%,4
Light Jet,Phoenix Valley -> Detroit,Dec,12.5,winter-spring-peak,12%-15%,4
Light Jet,Phoenix Valley -> Minneapolis,Jan,8.3,winter-spring-peak,6%-9%,2
Light Jet,Phoenix Valley -> Minneapolis,Feb,7.88,winter-spring-peak,6%-9%,2
